HGNC_Symbol,log2R_CNA,Z_Score
GUSBP12,4,-0.0117
AC012044.1,2,-0.0116
GUSBP11,2,-0.0114
GUSBP10,4,-0.0117
GLDC,2,-0.0111
AC010139.1,2,-0.0117
TRIL,4,-0.0097
GOLGA2P3Y,NA,-0.0117
AC025809.1,2,-0.0108
MIR429,2,-0.0117
GUSBP19,2,-0.0114
GUSBP18,2,-0.0109
MIR425,4,-0.0111
GUSBP17,2,-0.0115
GLDN,2,-0.0104
GUSBP16,2,-0.0116
MIR424,2,-0.0112
AC025809.2,2,-0.0109
MILR1,2,-0.0008
GLE1,2,0.0105
MIR433,2,-0.0117
MIR432,2,-0.0117
MIR431,2,-0.0117
RNU6-993P,2,-0.0117
SEPTIN14P1,3,-0.0117
AC008568.2,2,-0.0117
AC008568.1,2,-0.0117
AC142384.1,2,-0.0117
GOLGA2P2Y,NA,-0.0117
GLCE,5,-0.0016
PIH1D1,3,0.0083
AC239798.2,4,-0.0117
AC239798.1,4,-0.0117
TRHR,4,-0.0117
TYRO3,2,-0.0097
GARS1P1,2,-0.0117
PIH1D2,2,-0.0111
AC105052.2,4,-0.0110
RNU6-992P,3,-0.0117
AC105052.1,4,-0.0117
AC105052.4,4,-0.0117
AC105052.3,3,-0.0117
AC105052.5,NA,-0.0115
AC092916.2,2,-0.0117
MIR448,3,-0.0117
AC092916.1,2,-0.0117
GLG1,3,0.0452
AC109458.2,NA,-0.0117
AC109458.1,2,-0.0117
AL353789.1,NA,-0.0117
MIR455,2,-0.0117
MIR454,2,-0.0112
MIR452,2,-0.0117
CCDC74BP1,2,-0.0110
RNU6-995P,2,-0.0117
SEPTIN14P8,4,-0.0108
DEPDC1P2,2,-0.0115
DEPDC1P1,2,-0.0116
AC090615.1,2,-0.0117
SEPTIN14P5,2,-0.0117
AC092666.2,3,-0.0117
AC092666.1,3,-0.0117
SEPTIN14P4,2,-0.0111
SEPTIN14P3,NA,-0.0117
SEPTIN14P2,3,-0.0117
AC140479.2,2,-0.0115
AC140479.1,2,-0.0117
MIR6769A,3,-0.0113
AC021393.1,2,-0.0117
MIR6769B,2,-0.0117
AC090365.1,3,-0.0117
MIR466,2,-0.0117
AC006027.1,3,-0.0117
AC140479.5,NA,-0.0117
AC140479.4,4,-0.0117
AC140479.3,4,-0.0117
RNU6-994P,2,-0.0117
TRMU,2,-0.0070
AL049766.3,2,-0.0117
AL049766.2,4,-0.0117
AL049766.1,2,-0.0117
TRMO,2,-0.0042
GLI1,2,-0.0114
PFAS,2,-0.0042
GLI3,3,-0.0093
AC090125.2,2,-0.0117
GLI2,4,-0.0084
AC090125.1,2,-0.0117
GLI4,2,-0.0090
PITPNA-AS1,2,-0.0111
GOLGA2P11,5,-0.0117
AC084838.1,4,-0.0117
NDUFB11P1,2,-0.0116
GOLGA2P10,5,-0.0099
MUC20-OT1,3,-0.0092
AC005774.2,2,-0.0117
AC016396.2,2,-0.0116
AC005774.1,3,-0.0117
AC016396.1,2,-0.0116
HSFX2,2,-0.0117
HSFX1,2,-0.0116
HSFX4,3,-0.0115
HSFX3,2,-0.0117
AL121574.1,4,-0.0110
ZNF599,3,-0.0103
ZNF598,2,-0.0030
ZNF597,2,-0.0082
ZNF596,4,-0.0077
ZNF595,2,-0.0060
ZNF594,2,-0.0067
ZNF593,4,-0.0117
ZNF592,2,-0.0032
GSTO3P,4,-0.0117
MIR409,4,-0.0110
HSFY2,NA,-0.0117
AC136619.2,2,-0.0117
HSFY1,NA,-0.0117
MIR412,4,-0.0105
AC046129.1,NA,-0.0117
PPP1R26P5,2,-0.0117
MIR411,2,-0.0111
MIR410,2,-0.0074
AC006517.2,2,-0.0117
PPP1R26P4,5,-0.0117
PPP1R26P3,5,-0.0117
AC006517.1,2,-0.0117
AC136619.1,2,-0.0117
AC091931.1,2,-0.0117
COBLP1,3,-0.0117
ZNF589,2,-0.0084
PPP1R26P2,2,-0.0117
RNU6-991P,2,-0.0117
ZNF587,2,-0.0074
PPP1R26P1,2,-0.0114
ZNF586,2,-0.0071
ZNF584,3,-0.0034
ZNF583,2,-0.0097
ZNF582,2,-0.0096
ZNF581,2,0.0080
RNU6-990P,2,-0.0117
ZNF580,2,-0.0071
LAPTM5,4,-0.0116
OR8B10P,2,-0.0117
SULF1,2,0.2860
SULF2,4,0.0761
MIR423,2,-0.0117
MIR421,3,-0.0117
AL158209.1,3,-0.0117
KCNIP4-IT1,2,-0.0117
AC093605.1,2,-0.0117
ZNF579,3,-0.0077
ZNF578,3,-0.0107
ZNF577,2,-0.0093
ZNF576,2,-0.0080
ZNF575,3,-0.0113
ZNF574,2,-0.0068
ZNF573,3,-0.0088
ZNF572,2,-0.0105
AC011455.2,2,-0.0117
ZNF56P,3,-0.0112
ZNF571,2,-0.0105
AC011455.1,3,-0.0117
PHLDB1,2,0.0011
ZNF570,3,-0.0057
RBISP1,2,-0.0117
SDR42E1P5,4,-0.0117
AC008662.1,2,-0.0116
RBISP2,2,-0.0116
SDR42E1P4,2,-0.0117
SDR42E1P3,3,-0.0117
SDR42E1P2,2,-0.0117
SDR42E1P1,2,-0.0117
ZNF569,3,-0.0083
ZNF568,2,-0.0074
AC119396.2,3,-0.0113
AC011455.8,2,-0.0112
AC119396.1,2,-0.0105
ZNF567,2,-0.0071
ZNF566,2,-0.0086
PHLDA2,2,-0.0003
ZNF565,3,-0.0089
AL669830.1,2,-0.0117
PHLDA1,2,0.0359
ZNF564,2,-0.0115
PHLDA3,4,0.0247
ZNF563,3,-0.0079
ZNF562,3,-0.0033
ZNF561,2,0.0032
ZNF560,2,-0.0114
AC083855.2,4,-0.0111
AC083855.1,4,-0.0115
AC008662.2,2,-0.0117
PRPF38AP1,3,-0.0117
PRPF38AP2,3,-0.0117
ZNF559,3,-0.0070
ZNF558,2,-0.0056
ZNF557,3,-0.0006
AC018653.2,2,-0.0117
AC018653.1,2,-0.0117
ZNF556,2,-0.0117
PHLDB3,2,-0.0089
AC018653.4,2,-0.0115
ZNF555,3,-0.0093
PHLDB2,2,0.0503
ZNF554,2,-0.0089
AC018653.3,2,-0.0109
ZNF552,2,-0.0079
ZNF551,3,-0.0055
ZNF550,3,-0.0079
AC104463.1,2,-0.0117
GLO1,4,0.1110
AC117834.1,2,-0.0115
AC104463.2,2,-0.0115
AC117834.2,2,-0.0117
ZNF549,3,-0.0088
ZNF548,2,-0.0052
ZNF547,2,-0.0095
ZNF546,2,-0.0092
ZNF544,3,-0.0033
ZNF543,3,-0.0045
ZNF541,2,-0.0116
ZNF540,3,-0.0113
CCDC34P1,3,-0.0117
GLMN,2,-0.0044
GLMP,4,0.0518
SPIRE2,3,-0.0110
SPIRE1,2,0.0131
ZNF536,2,-0.0117
ZNF534,2,-0.0117
ZNF532,3,0.0007
NFYBP1,4,-0.0117
ZNF530,2,-0.0102
C19orf67,2,-0.0115
TOMM40P2,5,-0.0104
TOMM40P1,5,-0.0110
XKRYP6,NA,-0.0117
INSL6,2,-0.0115
TOMM40P4,2,0.0127
TOMM40P3,2,-0.0117
GM2A,2,0.0276
ZNF529,2,-0.0079
ZNF528,3,-0.0037
SLC26A4-AS1,4,-0.0117
ZNF527,3,-0.0086
ZNF526,3,-0.0050
ABBA01006766.1,2,-0.0117
ZNF525,2,-0.0065
ZNF524,2,-0.0012
INSL3,3,-0.0111
ZNF521,2,-0.0051
INSL5,2,-0.0117
INSL4,2,-0.0117
C19orf73,2,-0.0107
C19orf71,2,-0.0012
C1QTNF9-AS1,4,-0.0117
XKRYP1,NA,-0.0117
XKRYP3,NA,-0.0117
XKRYP2,NA,-0.0117
XKRYP5,NA,-0.0117
XKRYP4,NA,-0.0117
OR5BD1P,2,-0.0117
ZNF519,2,-0.0114
ZNF517,2,-0.0090
ZNF516,3,-0.0063
ZNF514,2,-0.0077
ZNF513,2,-0.0025
ZNF512,2,-0.0052
SMPDL3B,4,-0.0117
ZNF511,2,-0.0082
ZNF510,2,-0.0034
SMPDL3A,4,0.0128
C19orf85,NA,-0.0117
C19orf84,3,-0.0117
AC004945.1,4,-0.0110
AC005534.1,3,-0.0105
C19orf81,3,-0.0116
GLS2,2,-0.0116
TYRP1,2,-0.0117
AC106818.1,2,-0.0117
GLRX,2,0.0256
AC106818.2,2,-0.0114
BACH1-IT2,3,-0.0107
BACH1-IT1,3,-0.0068
ZNF507,2,-0.0060
ZNF506,2,-0.0070
ZNF503,2,0.0029
ZNF502,4,-0.0058
ZNF501,2,-0.0071
ZNF500,2,-0.0057
BACH1-IT3,3,-0.0103
CLCA3P,2,-0.0117
AC104619.4,2,-0.0117
AC009407.1,2,-0.0117
AC104619.3,2,-0.0108
AC104619.2,2,-0.0117
AC104619.1,2,-0.0117
PFKL,3,0.0250
BX276092.9,NA,-0.0117
AL136360.2,2,-0.0116
BX276092.8,3,-0.0114
GLRB,2,-0.0038
BX276092.3,3,-0.0117
BX276092.2,2,-0.0117
INSM2,2,-0.0116
BX276092.1,2,-0.0117
INSM1,2,-0.0117
AL136360.1,2,-0.0117
BX276092.7,2,-0.0117
BX276092.6,2,-0.0117
PFKM,2,0.0380
BX276092.5,3,-0.0117
PFKP,2,0.0222
KRT125P,2,-0.0117
BX276092.4,3,-0.0117
AL021937.4,5,-0.0109
GLTP,2,0.0334
AL021937.3,2,-0.0117
SYNJ2BP-COX16,2,-0.0117
AL021937.2,2,-0.0108
AL021937.1,5,-0.0115
XKRY2,NA,-0.0117
AC004946.2,4,-0.0117
AC004946.1,4,-0.0117
KC877982.1,3,-0.0117
C19orf25,2,-0.0029
LRMDA,2,-0.0115
ZNF609,5,-0.0041
ZNF608,2,-0.0094
RUSC2,2,0.0157
ZNF607,2,-0.0089
ZNF606,2,-0.0080
RUSC1,2,-0.0058
ZNF605,2,-0.0075
ZNF600,2,-0.0071
GLUL,4,0.0438
KRT126P,2,-0.0117
AC044798.1,4,-0.0117
AC044798.3,4,-0.0117
AC044798.2,2,-0.0117
C19orf38,3,-0.0111
C19orf33,3,-0.0117
AC091838.1,2,-0.0117
KRT127P,2,-0.0117
AC010722.1,NA,-0.0117
AL136361.1,4,-0.0117
PFN4,2,-0.0108
PFN1,2,0.2324
PFN3,2,-0.0117
PFN2,2,0.0807
AC013267.1,4,-0.0117
WFDC12,2,-0.0117
WFDC11,2,-0.0117
TMEM161B,2,-0.0081
TMEM161A,3,0.0016
C19orf48,3,0.0058
IRF5P1,2,-0.0117
AC113137.1,2,-0.0117
C19orf44,3,-0.0099
C19orf47,2,-0.0092
KRT128P,2,-0.0117
MIR4315-2,2,-0.0117
MIR4315-1,2,-0.0117
WFDC13,4,-0.0116
C19orf54,3,-0.0104
AL590483.4,2,-0.0117
C19orf53,3,0.0639
AL590483.3,4,-0.0117
AL590483.2,4,-0.0117
AL590483.1,2,-0.0117
AC144548.1,2,-0.0116
TEMN3-AS1,2,-0.0117
CEP57L1P1,2,-0.0117
IQANK1,2,-0.0114
AC107886.1,2,-0.0117
AC004696.2,2,-0.0111
AC004696.1,3,-0.0117
KRT24,2,-0.0117
KRT23,2,-0.0114
KRT20,2,-0.0117
KRT28,2,-0.0117
KRT27,2,-0.0117
KRT26,2,-0.0117
KRT25,2,-0.0117
AC115282.2,2,-0.0117
AC115282.1,4,-0.0117
AL139396.1,2,-0.0101
AC004706.2,2,-0.0117
AC004706.1,2,-0.0114
INSRR,2,-0.0116
KRT35,2,-0.0117
KRT34,2,0.1229
KRT32,2,-0.0116
PIGPP3,4,-0.0117
KRT31,2,-0.0116
PIGPP2,2,-0.0117
AP001462.1,2,-0.0116
PIGPP4,3,-0.0117
AL590639.1,2,-0.0114
MPPED1,2,-0.0117
KRT39,2,-0.0116
KRT38,2,-0.0114
KRT37,2,-0.0117
MPPED2,2,-0.0117
KRT36,2,-0.0115
AL365445.1,NA,-0.0117
AC004706.3,2,-0.0113
AC015818.6,2,-0.0117
AC015818.5,2,-0.0117
AC009646.2,2,-0.0117
AC015818.8,2,-0.0117
AC009646.1,2,-0.0117
AC015818.7,2,-0.0117
AC015818.2,2,-0.0114
AC015818.1,2,-0.0117
AC055840.1,3,-0.0117
AC015818.4,2,-0.0117
AC015818.3,2,-0.0117
AC015818.9,2,-0.0117
AL359273.2,4,-0.0117
AL359273.1,2,-0.0117
CA12,5,0.3276
CACNA1C-AS2,2,-0.0114
CA11,3,-0.0091
CACNA1C-AS1,2,-0.0114
CA10,2,-0.0117
CACNA1C-AS4,2,-0.0112
CACNA1C-AS3,2,-0.0112
KRT13,2,-0.0117
AL390294.1,2,-0.0117
KRT12,2,-0.0111
C19orf18,2,-0.0102
KRT10,2,-0.0067
C19orf12,3,0.0026
KRT19,2,0.0180
KRT18,2,0.4028
KRT17,2,-0.0100
KRT16,2,-0.0112
KRT15,2,-0.0114
KRT14,2,-0.0111
AC079298.2,2,-0.0117
AC091588.3,2,-0.0095
AC079298.1,2,-0.0117
AP006216.1,2,-0.0117
AC079298.3,2,-0.0116
AP006216.3,2,-0.0117
AP006216.2,2,-0.0117
AC091588.2,3,-0.0104
AMYH02020865.1,2,-0.0117
AC091588.1,2,-0.0046
SNED1-AS1,2,-0.0114
CARMAL,2,-0.0115
STUB1-DT,2,-0.0114
AC064856.1,NA,-0.0117
AC091932.3,2,-0.0117
AC091932.2,2,-0.0117
RNU6-989P,2,-0.0117
OIP5-AS1,2,0.0062
AC091932.1,2,-0.0117
AC091932.4,2,-0.0117
KRT6C,2,-0.0117
CA14,2,-0.0106
KRT6B,2,-0.0117
CA13,2,-0.0101
KRT6A,2,-0.0117
KRT71,2,-0.0117
AC022960.2,3,-0.0113
AC022960.1,3,-0.0106
AC022960.3,2,-0.0116
AC015912.1,2,-0.0117
KRT79,2,-0.0117
TSC2,3,-0.0013
KRT78,2,-0.0117
TSC1,2,0.0000
KRT77,2,-0.0117
KRT76,2,-0.0117
KRT75,2,-0.0117
AC080080.2,3,-0.0117
KRT74,2,-0.0117
AC015912.3,2,-0.0103
AC080080.1,3,-0.0116
KRT73,2,-0.0117
KRT72,2,-0.0117
AC015912.2,2,-0.0113
RNU6-988P,2,-0.0114
AC009500.1,4,-0.0117
OR11J6P,2,-0.0117
ZP3P2,3,-0.0117
ZP3P1,2,-0.0117
Z98885.3,6,-0.0113
Z98885.2,6,-0.0117
KRT40,2,-0.0116
AC022137.2,3,-0.0117
AC022137.1,2,-0.0117
AL031670.1,4,-0.0105
NF1P12,2,-0.0115
COBLL1,4,0.0031
AC022137.3,3,-0.0107
NF1P11,5,-0.0117
PSMA3-AS1,4,-0.0043
NF1P10,5,-0.0117
BTNL9,2,-0.0117
ACBD7,3,-0.0113
ACBD6,4,0.0011
MRTFA-AS1,2,-0.0108
BTNL8,2,-0.0117
ACBD5,2,-0.0042
OR11J7P,NA,-0.0117
ACBD4,2,-0.0078
AC012533.1,NA,-0.0117
AL161437.1,2,-0.0117
BTNL3,2,-0.0117
BTNL2,4,-0.0116
AL139010.1,4,-0.0117
MRGBP,4,0.0016
Z98885.1,6,-0.0103
AC107980.1,2,-0.0117
ACBD3,2,0.0413
ETV5-AS1,2,-0.0107
SCYL3,2,-0.0074
MIR34C,2,-0.0117
MIR34B,2,-0.0117
MIR34A,2,-0.0117
KAAG1,2,-0.0117
THA1P,2,-0.0116
AC021549.1,3,-0.0117
CA5B,2,-0.0092
CA5A,2,-0.0117
KYNU,2,-0.0117
RNU6-985P,2,-0.0117
TSHB,4,-0.0117
SCYL2,2,0.0127
SCYL1,2,0.0371
OR11J5P,2,-0.0117
TSFM,2,-0.0111
JAGN1,4,0.0129
AC093014.1,5,-0.0117
RUSF1,3,0.0106
MIR367,3,-0.0117
HSH2D,2,-0.0117
MIR363,2,-0.0117
MIR362,2,-0.0113
MIR361,3,-0.0113
RNU6-984P,2,-0.0117
KRT82,2,-0.0117
KRT81,2,-0.0117
KRT80,2,-0.0112
TUFT1,2,-0.0036
OR11J2P,2,-0.0117
TSIX,3,-0.0116
MRPS11P1,2,-0.0117
KRT86,2,-0.0116
KRT85,2,-0.0117
KRT84,2,-0.0117
MIR369,2,-0.0117
KRT83,2,-0.0117
MIR379,4,-0.0117
MIR377,4,-0.0079
AL713899.1,4,-0.0113
GMDS,2,-0.0056
AL020997.3,2,-0.0107
MIR375,4,-0.0117
AL020997.2,2,-0.0046
AL020997.5,NA,-0.0115
MIR373,2,-0.0117
AL020997.4,2,-0.0114
MIR372,2,-0.0117
MIR370,2,-0.0085
AL020997.1,4,-0.0098
RNU6-987P,4,-0.0107
AC125421.2,2,-0.0117
AC125421.1,2,-0.0117
AC010378.1,NA,-0.0117
AL031430.1,NA,-0.0117
TSHR,2,-0.0117
AL139156.1,4,-0.0115
MIR384,3,-0.0117
AL139156.3,2,-0.0117
MIR383,2,-0.0117
AL139156.2,4,-0.0107
MIR382,4,-0.0062
MIR381,2,-0.0054
MIR380,4,-0.0100
RNU6-986P,2,-0.0117
AL021937.6,2,-0.0117
AL021937.5,5,-0.0117
TSKS,2,-0.0113
TUBBP2,4,-0.0114
TUBBP1,2,-0.0112
GMFB,2,0.0234
TUBBP6,4,-0.0117
OR11K2P,5,-0.0117
TUBBP5,2,-0.0117
GMFG,3,-0.0073
TUBBP3,4,-0.0117
TUBBP9,4,-0.0117
TUBBP8,2,-0.0117
PLS1-AS1,2,-0.0117
TSKU,2,-0.0043
TRIM36-IT1,2,-0.0117
AC136618.2,3,-0.0117
AC136618.1,2,-0.0117
AC068726.1,2,-0.0117
AC027811.1,2,-0.0115
CTAGE1,2,-0.0117
CRAT37,2,-0.0117
LYRM4-AS1,4,-0.0108
CTAGE4,3,-0.0115
AL445471.1,4,-0.0117
TMEM126A,2,0.0323
CTAGE9,4,-0.0117
CTAGE8,4,-0.0116
AC018802.2,NA,-0.0117
AC018802.1,NA,-0.0117
LIVAR,2,-0.0111
CTAGE6,4,-0.0117
TMEM126B,2,0.0220
RHOT2,3,0.0063
RHOT1,2,0.0045
SYNDIG1,2,-0.0101
AC008567.3,3,-0.0116
AC008567.2,3,-0.0117
OR11K1P,2,-0.0117
TSLP,2,-0.0105
AC008567.1,3,-0.0116
AC107398.1,2,-0.0111
AC018552.3,3,-0.0117
AC018552.2,3,-0.0117
AC018552.1,3,-0.0117
PGA3,2,-0.0117
PGA5,2,-0.0117
PGA4,2,-0.0117
AC097714.1,2,-0.0117
DLG3-AS1,2,-0.0116
AL031183.1,3,-0.0117
ZNF497,2,-0.0111
ZNF496,2,-0.0051
ANXA8L1,2,-0.0117
AP003031.1,2,-0.0117
NUDT4B,4,-0.0117
ZNF493,3,-0.0105
AC137834.1,2,-0.0116
AC104462.2,2,-0.0114
ZNF492,2,-0.0116
AC104462.1,2,-0.0115
ZNF491,2,-0.0089
ZNF490,2,-0.0087
AC137834.2,2,-0.0113
MED19,2,0.0031
AC091053.2,2,-0.0093
MED16,3,0.0029
MED15,5,-0.0031
MED18,2,0.0055
DMBT1L1,2,-0.0117
AC091053.1,2,-0.0117
MIR744,2,-0.0098
MED17,2,-0.0108
MED12,2,0.0006
MECP2,2,-0.0050
MED11,2,-0.0054
MED14,3,-0.0042
MED13,2,0.0201
MECOM,2,-0.0112
MED10,2,0.0020
TSPO,6,0.2272
ZNF488,2,-0.0116
ZNF487,2,-0.0094
ZNF486,3,-0.0072
ZNF485,2,-0.0089
PGBP,4,-0.0117
ZNF484,2,-0.0032
AL353648.1,2,-0.0116
ZNF483,2,-0.0110
CNOT6L,3,-0.0044
ZNF480,2,0.0004
AL445231.1,4,-0.0114
MIR759,4,-0.0117
MIR758,2,-0.0069
GMIP,2,-0.0097
MED27,2,-0.0056
MED26,3,-0.0104
MED29,2,0.0100
PGM2L1,2,-0.0080
MED28,2,-0.0037
MIR764,3,-0.0117
MED23,2,0.0066
MED22,2,-0.0048
MIR762,3,-0.0117
MED25,2,-0.0083
MIR761,2,-0.0108
MED24,2,-0.0015
MIR760,2,-0.0117
MED21,2,0.0043
MED20,4,0.0066
AC025164.2,2,-0.0117
AC090954.1,4,-0.0117
AC025164.1,2,-0.0116
AC040936.1,2,-0.0117
ZNF479,4,-0.0117
ZNF474,2,-0.0112
ZNF473,2,-0.0080
ZNF471,2,-0.0082
ZNF470,3,-0.0085
GCATP1,2,-0.0111
TSR3,2,0.0242
LNCOG,3,-0.0110
MIR769,3,-0.0113
MIR767,2,-0.0117
MIR766,2,-0.0115
MIR765,2,-0.0101
AC021546.1,4,-0.0114
MIR770,4,-0.0117
ZNF469,2,-0.0089
ZNF468,2,-0.0041
ZNF467,4,-0.0114
ARHGAP42-AS1,2,-0.0117
ZNF462,2,-0.0058
ZNF461,3,-0.0086
ZNF460,2,0.0241
AC138819.1,2,-0.0117
NUDT22,2,-0.0015
NUDT21,2,0.0298
AC008171.1,4,-0.0116
SSR1P2,4,-0.0117
TSR2,2,-0.0012
TSR1,2,0.0149
SSR1P1,4,-0.0117
AL137100.2,2,-0.0117
AL137100.1,4,-0.0117
AL137100.3,4,-0.0117
ZNF454,2,-0.0100
ZNF451,4,-0.0002
MIR708,2,-0.0117
GMNN,2,-0.0061
NUDT11,3,0.0015
AC005185.1,3,-0.0117
NUDT10,3,-0.0115
HMGB1P8,5,-0.0117
HMGB1P7,2,-0.0115
AL160313.2,4,-0.0117
HMGB1P9,2,-0.0117
AL160313.1,4,-0.0116
ZNF449,3,-0.0051
HMGB1P4,2,-0.0117
NUDT19,2,0.0009
NUDT18,4,0.0123
HMGB1P3,2,-0.0117
NUDT17,4,-0.0094
HMGB1P6,2,0.0014
ZNF446,2,-0.0096
NUDT16,4,0.0067
HMGB1P5,4,-0.0041
NUDT15,4,-0.0002
ZNF445,2,-0.0071
NUDT14,2,-0.0016
ZNF444,2,-0.0095
ZNF443,2,-0.0099
NUDT13,2,-0.0090
ZNF442,3,-0.0077
HMGB1P1,4,-0.0115
NUDT12,2,0.0018
ZNF441,2,0.0004
ZNF440,3,-0.0053
AC008817.1,2,-0.0117
MIR718,3,-0.0117
GCSHP5,4,-0.0115
GCSHP4,2,-0.0117
GCSHP3,2,-0.0117
GCSHP2,4,-0.0117
GCSHP1,2,-0.0117
MIR711,4,-0.0117
MIR3529,2,-0.0117
ZNF439,2,-0.0076
ZNF438,2,-0.0072
GMNC,3,-0.0117
ZNF436,2,0.0111
ZNF433,2,-0.0060
ZNF432,3,-0.0058
ZNF431,2,-0.0096
ZNF430,3,-0.0078
AL355315.1,2,-0.0117
TMEM121B,2,-0.0116
AL669831.7,4,-0.0117
AL669831.6,4,-0.0117
GMPS,2,0.0089
GMPR,2,-0.0043
RBM5-AS1,2,-0.0108
AL137246.1,4,-0.0116
AL137246.2,4,-0.0117
RN7SL828P,2,-0.0102
MED30,4,-0.0022
ZNF429,3,-0.0085
ZNF428,3,0.0002
MED31,2,-0.0078
PGK1,3,0.1507
AL669831.5,2,-0.0117
AL669831.4,2,-0.0115
ZNF426,2,0.0050
ZNF425,3,-0.0077
AL669831.3,2,-0.0117
PGK2,4,-0.0117
AL669831.2,4,-0.0115
AL669831.1,4,-0.0114
ZNF423,4,-0.0094
AL139393.2,4,-0.0117
AL139393.1,4,-0.0117
ZNF420,2,-0.0076
ALG1L2,2,-0.0111
TMEM120B,2,-0.0078
AC079780.1,4,-0.0112
TMEM120A,4,0.0042
RN7SL827P,4,-0.0107
ZNF419,3,-0.0076
ZNF418,2,-0.0090
ZNF417,2,-0.0047
OR5BE1P,2,-0.0117
ZNF416,2,-0.0043
ZNF415,2,-0.0034
ZNF414,2,-0.0103
SCG5-AS1,2,-0.0116
ZNF410,2,-0.0109
AC004690.2,3,-0.0117
AC004690.1,3,-0.0117
MIPEP,2,-0.0003
RN7SL826P,2,-0.0117
AL353742.1,2,-0.0116
RNU6-917P,2,-0.0117
AC107398.5,NA,-0.0117
AC107398.4,2,-0.0116
ZNF408,2,0.0004
AC107398.3,2,-0.0117
ZNF407,2,-0.0062
AC107398.2,2,-0.0100
PGM3,2,0.0159
ZNF404,3,-0.0074
PGM2,2,0.0163
PGM5,2,-0.0106
PGLS,2,0.0178
YAF2,2,-0.0084
PGM1,2,0.0225
RN7SL825P,2,-0.0110
PMIS2,NA,-0.0117
AL121821.1,4,-0.0117
LAMTOR3P2,2,-0.0106
AL121821.3,4,-0.0117
LAMTOR3P1,4,-0.0117
AL121821.2,2,-0.0116
MIR7-3,2,-0.0117
MIR7-2,2,-0.0117
MIR7-1,2,-0.0117
TFIP11,5,0.0043
AC004846.1,4,-0.0116
RNU6-916P,2,-0.0117
AL136418.1,2,-0.0115
AC004846.2,2,-0.0112
YAE1,4,-0.0022
AC009396.3,4,-0.0117
AC009396.2,4,-0.0116
AC009396.1,4,-0.0116
RN7SL824P,4,-0.0117
ACCSL,2,-0.0117
AC115088.1,2,-0.0115
FOXRED1,2,-0.0077
FOXRED2,6,-0.0077
AC073525.1,2,-0.0117
IGHD4-23,4,-0.0117
RN7SL823P,3,-0.0104
RNU6-919P,4,-0.0117
AC245047.5,2,-0.0117
AC245047.4,2,-0.0117
RNU6-918P,2,-0.0117
CAHM,4,-0.0105
AC245047.3,3,-0.0117
AC245047.2,2,-0.0117
AC245047.1,2,-0.0117
Z98747.1,4,-0.0117
KRT42P,2,-0.0117
RN7SL822P,3,-0.0113
AL109947.1,2,-0.0117
AC104129.1,4,-0.0116
SNRPD2,2,0.1597
SNRPD1,2,0.0021
RNU6-913P,2,-0.0117
SNRPD3,2,0.0015
KRT41P,2,-0.0117
ABI1P1,2,-0.0117
RAD52P1,2,-0.0117
RNU6-912P,3,-0.0117
AC245140.1,3,-0.0117
AC004597.1,2,-0.0117
FAM76B,2,-0.0066
FAM76A,4,-0.0003
GGNBP1,2,-0.0117
GGNBP2,2,0.0044
RN7SL820P,4,-0.0117
AC245140.3,3,-0.0110
AC245140.2,2,-0.0101
GSPT2,2,0.0049
GSPT1,3,0.0278
AC103874.1,NA,-0.0117
PGS1,2,-0.0016
RNU6-915P,2,-0.0094
AC108081.1,3,-0.0117
AL133370.1,2,-0.0115
AL133370.2,2,-0.0116
AP001363.1,2,-0.0071
MIR1915HG,3,-0.0106
TSPEAR-AS2,2,-0.0112
KRT43P,2,-0.0117
AP001363.2,2,-0.0103
FAM78B,4,-0.0116
FAM78A,2,-0.0112
TSPEAR-AS1,3,-0.0104
AC010723.1,NA,-0.0117
CALY,2,-0.0117
RNU6-914P,4,-0.0117
CALU,1,0.4315
CALR,2,0.8098
CDC37L1-DT,2,-0.0093
MEDAG,2,0.2449
MAP1LC3B,2,0.0411
MAP1LC3A,2,0.0270
MAP1LC3C,4,-0.0115
HSPB1P1,2,-0.0114
CAMP,4,-0.0117
HSPB1P2,2,-0.0116
HTATIP2,2,0.0160
MAP1LC3P,3,-0.0117
CAP1,2,0.3954
AL035404.2,2,-0.0112
AL035404.1,2,-0.0117
AL135923.1,2,-0.0117
AL135923.2,2,-0.0117
AL354821.1,2,-0.0117
CANX,2,0.3064
YAP1,2,0.0408
CAPG,2,-0.0077
AC096636.1,4,-0.0117
RNU6-911P,4,-0.0117
AC006994.1,4,-0.0117
CAP2,4,0.0046
AC091939.1,2,-0.0117
GABBR2,2,-0.0117
GABBR1,2,-0.0094
LARP7P4,4,-0.0117
LARP7P1,4,-0.0117
TTC1,2,0.0450
LARP7P3,3,-0.0117
LARP7P2,2,-0.0117
NAPA-AS1,2,-0.0109
AC092131.1,2,-0.0117
TTC9,4,-0.0112
TTC8,2,-0.0028
TTC6,4,-0.0117
TTC5,4,-0.0066
TTC4,2,-0.0114
TTC3,3,0.0348
AC027228.2,5,-0.0117
AC108477.2,NA,-0.0117
AC108477.1,NA,-0.0117
AC027228.1,5,-0.0103
RTN4IP1,2,-0.0086
AC027228.3,5,-0.0114
RNU6-910P,2,-0.0117
CAPS,2,-0.0093
TTF2,2,-0.0050
MRPS10P2,2,-0.0115
AC007342.1,2,-0.0110
TTF1,2,0.0013
